looptime,ax,ay,az,gx,gy,gz,baro_temp,baro_pressure
629207,-0.08,-0.06,-1.02,-0.14,-0.12,-0.12,30.3,96725.52
629244,-0.08,-0.06,-1.02,0.21,0.12,-0.15,30.3,96725.52
629283,-0.08,-0.06,-1.02,0.35,0.03,-0.09,30.3,96727.9
629320,-0.08,-0.06,-1.02,0.04,0.2,-0.04,30.31,96724.75
629356,-0.08,-0.05,-1.02,0.19,-0.01,0.14,30.31,96724.75
629393,-0.08,-0.06,-1.02,0.22,0.02,-0.21,30.3,96725.21
629431,-0.08,-0.05,-1.02,0.28,0.05,-0.29,30.3,96725.21
629468,-0.08,-0.05,-1.02,0.18,0.03,0.25,30.3,96724.88
629509,-0.08,-0.06,-1.02,0.25,0.21,-0.15,30.3,96724.88
629545,-0.08,-0.06,-1.02,0.24,0.15,0.13,30.3,96724.75
629583,-0.08,-0.06,-1.02,0.18,0.29,0.1,30.3,96724.91
629620,-0.08,-0.05,-1.02,0.18,0.02,-0.1,30.3,96724.91
629657,-0.08,-0.06,-1.02,0.19,-0.09,-0.1,30.3,96723.05
629694,-0.08,-0.06,-1.02,0.22,0.12,-0.01,30.3,96723.05
629731,-0.08,-0.05,-1.01,0.24,-0.08,-0.18,30.3,96724.91
629768,-0.08,-0.06,-1.02,0.27,-0.01,-0.12,30.3,96724.91
629810,-0.08,-0.06,-1.02,0.12,0.12,-0.1,30.31,96725.08
629846,-0.08,-0.06,-1.01,0.09,-0.17,-0.33,30.31,96728.41
629883,-0.08,-0.06,-1.01,0.09,-0.12,0.05,30.31,96728.41
629921,-0.09,-0.06,-1.02,0.01,0.18,0.03,30.31,96725.08
629958,-0.08,-0.06,-1.01,0.32,0.11,-0.13,30.31,96725.08
629994,-0.08,-0.06,-1.03,-0.11,-0.04,-0.23,30.3,96724.55
630031,-0.08,-0.05,-1.02,0.3,0.18,0.14,30.3,96724.55
630069,-0.08,-0.05,-1.01,0.44,-0.14,-0.21,30.31,96725.25
630106,-0.09,-0.06,-1.02,0.3,0.11,-0.03,30.3,96725.88
630146,-0.08,-0.06,-1.01,-0.07,0.06,0.03,30.3,96725.88
630184,-0.08,-0.06,-1.02,-0.01,0.06,-0.04,30.3,96725.57
630222,-0.08,-0.06,-1.01,0.39,0.15,0.05,30.3,96725.57
630258,-0.08,-0.05,-1.02,-0.08,0.14,0.08,30.3,96724.41
630293,-0.08,-0.06,-1.02,-0.1,0.28,0.03,30.3,96724.41
630332,-0.08,-0.06,-1.03,0.1,-0.2,-0.15,30.3,96724.38
630370,-0.08,-0.06,-1.02,0.44,0.02,-0.04,30.3,96727.24
630406,-0.08,-0.06,-1.02,0.07,-0.06,-0.06,30.3,96727.24
630448,-0.08,-0.06,-1.02,0.03,-0.01,-0.16,30.31,96723.95
630487,-0.08,-0.06,-1.02,-0.22,0.11,-0.24,30.31,96723.95
630523,-0.08,-0.05,-1.02,0.35,0.05,-0.21,30.31,96726.31
630559,-0.08,-0.06,-1.02,0.48,0.03,-0.03,30.31,96726.31
630597,-0.08,-0.06,-1.01,0.27,0.11,-0.01,30.31,96723.25
630636,-0.08,-0.05,-1.02,0.1,0.17,0.02,30.31,96724.64
630673,-0.08,-0.05,-1.02,0.28,-0.15,-0.15,30.31,96724.64
630709,-0.08,-0.05,-1.02,-0.11,0.05,0.08,30.31,96725.58
630746,-0.08,-0.06,-1.03,0.28,0.14,0.13,30.31,96725.58
630788,-0.08,-0.05,-1.02,-0.17,0.03,-0.04,30.3,96726.24
630824,-0.08,-0.05,-1.03,0.07,0.12,-0.1,30.3,96726.24
630862,-0.09,-0.06,-1.02,0.19,0.25,0.02,30.3,96725.91
630898,-0.08,-0.06,-1.02,0.12,0.03,-0.03,30.31,96724.78
630936,-0.08,-0.06,-1.02,-0.01,-0.11,-0.18,30.31,96724.78
630973,-0.08,-0.06,-1.02,0.09,0.18,-0.1,30.3,96725.57
631010,-0.08,-0.05,-1.02,0.03,0.03,-0.1,30.3,96725.57
631047,-0.08,-0.06,-1.02,0.25,-0.08,0.14,30.31,96725.97
631088,-0.08,-0.06,-1.02,0.27,-0.01,-0.06,30.31,96725.14
631126,-0.08,-0.05,-1.02,0.33,0.18,0.11,30.31,96724.42
631162,-0.08,-0.05,-1.02,0.22,0.28,0.14,30.3,96726.57
631198,-0.08,-0.06,-1.02,0.06,-0.18,0.03,30.3,96726.57
631236,-0.08,-0.06,-1.02,-0.05,-0.21,-0.13,30.3,96724.41
631274,-0.08,-0.06,-1.02,0.18,-0.06,0.02,30.3,96724.41
631311,-0.08,-0.06,-1.02,0.19,0.03,0,30.31,96726.6
631347,-0.08,-0.06,-1.02,-0.07,-0.04,0.03,30.31,96726.6
631384,-0.08,-0.05,-1.02,0.09,-0.3,0.03,30.3,96722.92
631427,-0.08,-0.05,-1.02,0.06,0.03,0.1,30.31,96725.41
631462,-0.08,-0.05,-1.02,0.12,0.03,-0.07,30.31,96725.41
631498,-0.08,-0.06,-1.02,0.41,-0.14,-0.03,30.31,96724.94
631537,-0.08,-0.06,-1.01,0.22,0.08,-0.09,30.31,96724.94
631575,-0.08,-0.05,-1.02,0.01,0.06,0.08,30.31,96726.25
631611,-0.08,-0.06,-1.01,0.35,-0.08,-0.23,30.31,96726.25
631647,-0.08,-0.05,-1.02,0.35,0.09,-0.06,30.31,96722.25
631685,-0.08,-0.06,-1.03,0.3,0.12,-0.1,30.31,96725.41
631727,-0.08,-0.05,-1.02,0.33,-0.03,-0.12,30.31,96725.41
631762,-0.08,-0.06,-1.01,0.25,-0.12,-0.15,30.31,96725.58
631800,-0.08,-0.06,-1.02,0.06,-0.14,0.02,30.31,96725.58
631839,-0.09,-0.06,-1.01,-0.04,0.06,-0.06,30.31,96725.44
631877,-0.08,-0.06,-1.02,0.06,0.08,-0.15,30.31,96726.74
631921,-0.08,-0.06,-1.02,0.06,-0.03,0.16,30.31,96726.74
631957,-0.08,-0.05,-1.02,-0.04,0,-0.13,30.31,96724.08
631996,-0.08,-0.06,-1.02,0.27,0.05,-0.12,30.31,96724.08
632035,-0.08,-0.05,-1.02,0.18,-0.03,-0.13,30.3,96724.58
632074,-0.08,-0.05,-1.01,0.44,0.18,0.19,30.3,96726.41
632112,-0.08,-0.06,-1.02,0.06,0.09,-0.1,30.3,96726.41
632150,-0.08,-0.06,-1.02,0.04,-0.15,-0.04,30.31,96726.25
632186,-0.08,-0.05,-1.02,0.1,0.02,-0.15,30.31,96726.25
632222,-0.08,-0.05,-1.02,0.35,0.21,0,30.3,96723.25
632259,-0.08,-0.06,-1.02,0.39,0.26,0.14,30.3,96723.25
632298,-0.08,-0.05,-1.02,0.25,-0.08,0.07,30.31,96724.49
632335,-0.08,-0.05,-1.02,0.18,0.06,-0.21,30.31,96726.81
632376,-0.08,-0.06,-1.02,0.27,0.23,-0.19,30.31,96726.81
632412,-0.08,-0.06,-1.02,0.18,0.14,0.03,30.31,96725.51
632450,-0.08,-0.06,-1.02,0.18,-0.01,0.25,30.31,96725.51
632486,-0.08,-0.06,-1.02,0.15,0.05,-0.04,30.31,96725.84
632523,-0.08,-0.06,-1.02,0.1,0,-0.23,30.31,96725.84
632560,-0.08,-0.06,-1.02,0.15,0.23,0.02,30.31,96725.64
632597,-0.08,-0.06,-1.02,0.3,0.08,0.07,30.31,96724.92
632634,-0.08,-0.06,-1.02,0.15,0.05,-0.07,30.31,96724.92
632671,-0.08,-0.06,-1.02,0.21,0.12,0.02,30.31,96723.75
632712,-0.08,-0.06,-1.02,0.28,0.15,0.14,30.31,96723.75
632749,-0.08,-0.06,-1.02,0.38,0.05,-0.32,30.31,96727.24
632786,-0.08,-0.06,-1.02,0.27,0.25,-0.09,30.31,96727.24
632823,-0.08,-0.06,-1.03,0.22,0.09,-0.21,30.31,96724.42
632859,-0.08,-0.05,-1.02,0.35,-0.15,0.02,30.31,96725.32
632896,-0.08,-0.05,-1.02,0.19,0.18,-0.07,30.31,96725.32
632935,-0.08,-0.06,-1.02,0.16,0.17,-0.26,30.31,96723.95
632973,-0.08,-0.06,-1.02,0.21,0.14,0.11,30.31,96723.95
633029,-0.08,-0.06,-1.02,0.13,-0.03,0.17,30.31,96726.78
633069,-0.08,-0.05,-1.02,0.07,0.12,-0.06,30.31,96726.34
633109,-0.08,-0.05,-1.02,-0.08,0,0.07,30.31,96726.34
633145,-0.08,-0.06,-1.02,0.15,-0.14,0.03,30.31,96725.28
633180,-0.08,-0.06,-1.02,0.22,0.09,-0.13,30.31,96725.28
633221,-0.08,-0.05,-1.01,0.12,0.23,-0.1,30.31,96728.1
633260,-0.08,-0.05,-1.02,0.24,-0.03,-0.04,30.31,96726
633295,-0.08,-0.06,-1.02,0.18,-0.04,-0.01,30.31,96726
633330,-0.08,-0.06,-1.01,0.32,0.25,0.03,30.31,96724.28
633374,-0.08,-0.06,-1.01,0.22,0.06,-0.09,30.31,96724.28
633411,-0.08,-0.06,-1.02,0.21,0.21,-0.04,30.31,96724.78
633447,-0.08,-0.05,-1.01,0.13,0.08,-0.12,30.31,96724.78
633484,-0.08,-0.05,-1.02,0.27,0.26,0.08,30.31,96726.47
633522,-0.08,-0.06,-1.01,-0.04,0.03,-0.1,30.31,96727.33
633559,-0.08,-0.06,-1.02,0.24,-0.09,-0.27,30.31,96727.33
633594,-0.08,-0.05,-1.02,-0.28,0.21,-0.13,30.31,96724.92
633632,-0.08,-0.06,-1.02,0.22,0.31,-0.1,30.31,96724.92
633674,-0.08,-0.06,-1.03,0.12,0.23,-0.16,30.31,96726.47
633711,-0.08,-0.06,-1.02,0.16,0.5,-0.03,30.31,96724.94
633748,-0.08,-0.06,-1.02,0.24,0.15,-0.39,30.31,96724.94
633785,-0.08,-0.06,-1.02,0.22,0.08,0.11,30.31,96725.67
633822,-0.08,-0.06,-1.02,0.25,0.11,-0.16,30.31,96725.67
633859,-0.08,-0.05,-1.01,0.22,0.05,0.07,30.31,96726.31
633895,-0.08,-0.06,-1.02,0.19,0.17,0.22,30.31,96726.31
633932,-0.08,-0.06,-1.02,0.36,-0.01,-0.09,30.31,96726.31
633969,-0.08,-0.05,-1.02,0.35,-0.06,-0.09,30.31,96726.31
634011,-0.08,-0.06,-1.01,0.19,0.08,-0.42,30.31,96726.97
634048,-0.08,-0.06,-1.02,0.24,0.28,0.02,30.31,96726.14
634084,-0.08,-0.05,-1.01,-0.02,-0.01,-0.13,30.31,96726.14
634122,-0.08,-0.05,-1.02,0.03,-0.2,-0.06,30.31,96724.28
634160,-0.08,-0.06,-1.02,0.24,0.12,-0.04,30.31,96724.28
634196,-0.08,-0.05,-1.02,0.06,0.14,-0.16,30.31,96726.81
634232,-0.08,-0.05,-1.02,0.36,-0.14,-0.16,30.31,96726.81
634269,-0.08,-0.06,-1.02,0.22,0.25,-0.03,30.31,96727.14
634313,-0.08,-0.05,-1.02,0.24,0.23,0.08,30.31,96726.14
634349,-0.08,-0.06,-1.01,0.33,0.08,0.02,30.31,96726.14
634384,-0.08,-0.05,-1.02,0.01,-0.03,0.16,30.31,96725.81
634424,-0.08,-0.06,-1.02,0.06,0.29,-0.19,30.31,96725.81
634463,-0.08,-0.06,-1.02,0.15,-0.11,-0.1,30.31,96726.47
634499,-0.08,-0.05,-1.02,0.45,-0.11,-0.19,30.31,96723.99
634533,-0.08,-0.06,-1.02,-0.17,0.03,-0.18,30.31,96723.99
634572,-0.08,-0.05,-1.02,0.32,-0.03,-0.12,30.31,96724.97
634610,-0.08,-0.06,-1.02,0.18,0.03,0.17,30.31,96724.97
634650,-0.08,-0.06,-1.02,0.36,0.28,-0.16,30.31,96725.14
634687,-0.08,-0.06,-1.02,0.16,0.05,0.05,30.31,96725.14
634725,-0.08,-0.05,-1.02,-0.01,0.21,-0.06,30.31,96725.32
634762,-0.08,-0.06,-1.02,0.54,0.17,-0.18,30.31,96724.85
634798,-0.08,-0.05,-1.02,0.18,-0.06,0.14,30.31,96724.85
634835,-0.09,-0.05,-1.02,-0.28,-0.06,0.07,30.31,96723.99
634873,-0.08,-0.06,-1.02,0.47,0.15,0.08,30.31,96723.99
634910,-0.08,-0.06,-1.02,0.38,0,0.03,30.31,96724.17
634946,-0.08,-0.06,-1.03,-0.26,-0.08,-0.12,30.31,96724.17
634988,-0.09,-0.06,-1.03,0.03,-0.12,0.03,30.31,96724.14
635025,-0.08,-0.05,-1.02,0.27,0.2,-0.26,30.31,96725.84
635062,-0.08,-0.05,-1.02,0.06,0.14,-0.1,30.31,96725.84
635099,-0.08,-0.06,-1.02,0.39,0.05,0.05,30.31,96726.83
635136,-0.08,-0.05,-1.03,-0.07,-0.21,0.07,30.31,96726.83
635173,-0.08,-0.06,-1.02,0.25,-0.06,-0.12,30.31,96727.5
635210,-0.08,-0.05,-1.01,0.36,0.17,-0.01,30.31,96727.5
635247,-0.08,-0.06,-1.01,0.09,0.31,-0.32,30.31,96726.83
635287,-0.08,-0.05,-1.02,0.12,-0.11,-0.3,30.31,96724.64
635325,-0.08,-0.06,-1.02,0.19,0.09,-0.09,30.31,96724.64
635363,-0.08,-0.05,-1.02,0.33,0.21,0.05,30.32,96724.21
635400,-0.08,-0.06,-1.02,0.13,0.08,0.03,30.32,96724.21
635436,-0.08,-0.06,-1.02,-0.01,-0.14,-0.06,30.32,96726.71
635472,-0.08,-0.06,-1.02,0.21,-0.15,-0.12,30.32,96726.71
635511,-0.08,-0.06,-1.02,0.24,-0.08,0.16,30.32,96724.54
635548,-0.08,-0.05,-1.03,0.35,0.05,0.05,30.32,96727.53
635583,-0.08,-0.06,-1.02,0.06,-0.04,0.08,30.32,96727.53
635627,-0.08,-0.06,-1.02,-0.13,-0.14,-0.12,30.32,96726.9
635665,-0.08,-0.05,-1.02,0.21,0.23,0.11,30.32,96726.9
635701,-0.08,-0.06,-1.01,0.16,0,-0.04,30.32,96728.36
635737,-0.08,-0.06,-1.02,0.24,-0.04,0.08,30.32,96728.36
635776,-0.08,-0.06,-1.02,0.18,0.11,0.02,30.31,96726.17
635814,-0.08,-0.05,-1.02,0.19,0.11,0.2,30.32,96725.74
635850,-0.08,-0.06,-1.02,-0.13,0.06,-0.04,30.32,96725.74
635886,-0.09,-0.06,-1.02,0.3,0,-0.04,30.32,96724.05
635929,-0.08,-0.06,-1.02,0.25,0.12,-0.1,30.32,96724.05
635967,-0.08,-0.05,-1.02,0.1,0.09,0.05,30.32,96723.88
636013,-0.08,-0.05,-1.01,0.27,-0.04,-0.07,30.32,96726.4
636051,-0.08,-0.06,-1.02,0.19,0.03,0.02,30.32,96726.4
636088,-0.08,-0.06,-1.02,0.16,0.23,-0.1,30.32,96724.25
636125,-0.08,-0.06,-1.02,0.24,-0.09,0.17,30.32,96724.25
636163,-0.08,-0.06,-1.02,0.27,-0.09,-0.15,30.32,96727.73
636200,-0.08,-0.05,-1.02,0.39,0.21,0.32,30.32,96725.71
636237,-0.08,-0.06,-1.01,0.1,0.17,0.03,30.32,96725.71
636279,-0.08,-0.05,-1.02,0.22,0.17,-0.13,30.32,96726.4
636316,-0.08,-0.06,-1.01,0.01,0.38,-0.21,30.32,96726.4
636352,-0.08,-0.06,-1.02,0.28,0.06,0.14,30.32,96726.38
636389,-0.09,-0.06,-1.02,0.27,0.17,-0.1,30.32,96726.38
636427,-0.08,-0.06,-1.02,0.42,0.06,-0.15,30.32,96727.86
636464,-0.08,-0.06,-1.02,-0.02,-0.08,0.03,30.32,96726.71
636499,-0.08,-0.05,-1.02,-0.08,0.14,-0.12,30.32,96726.71
636536,-0.08,-0.05,-1.02,0.35,0.08,-0.04,30.32,96724.41
636579,-0.08,-0.06,-1.02,0.19,-0.03,-0.04,30.32,96724.41
636615,-0.08,-0.06,-1.01,0.15,0.06,-0.1,30.32,96726.38
636651,-0.08,-0.05,-1.02,0.36,0.09,0.08,30.32,96726.38
636689,-0.08,-0.06,-1.01,-0.01,0.03,-0.19,30.32,96725.38
636728,-0.08,-0.05,-1.02,0.35,-0.01,0.17,30.31,96724.17
636763,-0.08,-0.05,-1.02,0.13,-0.17,-0.03,30.31,96724.17
636798,-0.08,-0.05,-1.01,0.01,0.02,0.19,30.31,96722.68
636837,-0.08,-0.05,-1.01,0.16,0.09,-0.07,30.31,96722.68
636875,-0.08,-0.06,-1.02,0.24,-0.17,0.26,30.31,96721.82
636914,-0.08,-0.06,-1.02,-0.07,0,-0.06,30.31,96721.82
636952,-0.08,-0.05,-1.03,0.19,0.28,0.05,30.31,96723.67
636991,-0.08,-0.06,-1.02,0.19,0,-0.07,30.31,96723.99
637028,-0.08,-0.06,-1.01,0.3,0.02,-0.15,30.31,96723.99
637064,-0.08,-0.05,-1.02,0.22,0.08,-0.16,30.31,96723.67
637101,-0.08,-0.05,-1.02,0.07,0.02,0.1,30.31,96723.67
637138,-0.08,-0.06,-1.02,0.12,0.02,0.03,30.31,96723.32
637175,-0.08,-0.06,-1.02,0.38,-0.11,0.08,30.31,96723.32
637217,-0.08,-0.06,-1.02,0.28,-0.09,-0.07,30.31,96722.82
637272,-0.08,-0.05,-1.02,-0.02,0.08,-0.12,30.31,96723.67
637309,-0.08,-0.06,-1.02,0.21,0.12,-0.24,30.31,96723.67
637346,-0.08,-0.06,-1.02,0.5,-0.17,0,30.32,96726.38
637384,-0.08,-0.06,-1.02,0.1,0.02,-0.19,30.31,96723.85
637421,-0.08,-0.06,-1.02,0.25,-0.01,0.02,30.31,96723.85
637459,-0.08,-0.06,-1.02,0.18,0,-0.16,30.32,96723.38
637496,-0.08,-0.06,-1.02,0.39,0.12,-0.19,30.32,96723.38
637534,-0.08,-0.06,-1.01,0.12,0.14,-0.01,30.32,96722.55
637574,-0.08,-0.05,-1.02,0.25,0.05,-0.19,30.32,96722.55
637611,-0.08,-0.05,-1.02,-0.11,0.18,-0.12,30.32,96725.41
637649,-0.08,-0.06,-1.02,0.07,-0.04,-0.04,30.32,96727.57
637686,-0.08,-0.06,-1.02,0.12,0.09,0.05,30.32,96727.57
637722,-0.08,-0.05,-1.02,0.21,-0.01,0.1,30.32,96725.57
637759,-0.08,-0.05,-1.02,0.45,-0.11,-0.04,30.32,96725.57
637797,-0.08,-0.06,-1.02,0.24,0,-0.18,30.32,96727.07
637834,-0.08,-0.06,-1.02,0.47,0.17,-0.07,30.32,96727.07
637874,-0.08,-0.05,-1.02,-0.04,-0.08,0.05,30.32,96726.74
637912,-0.08,-0.05,-1.02,0.39,0.12,-0.06,30.32,96726.74
637950,-0.08,-0.06,-1.02,0.09,0.11,0.03,30.32,96726.74
637985,-0.08,-0.06,-1.02,0.04,-0.3,-0.16,30.31,96725.51
638021,-0.08,-0.05,-1.01,0.01,0.11,0.02,30.31,96725.51
638060,-0.08,-0.06,-1.01,0.06,-0.03,-0.23,30.32,96726.07
638098,-0.08,-0.05,-1.01,0.35,-0.14,-0.07,30.32,96726.07
638134,-0.08,-0.05,-1.01,0.35,0.09,-0.13,30.32,96725.74
638170,-0.08,-0.06,-1.02,0.27,-0.08,-0.1,30.32,96727.74
638226,-0.08,-0.06,-1.02,0.38,0.11,0.08,30.32,96727.74
638261,-0.08,-0.05,-1.02,0.06,-0.03,-0.1,30.32,96725.71
638299,-0.08,-0.06,-1.02,-0.07,0,0.08,30.32,96726.71
638338,-0.08,-0.05,-1.02,0.15,0.2,-0.07,30.32,96726.71
638375,-0.09,-0.05,-1.02,0.06,0.18,-0.18,30.32,96726.41
638410,-0.08,-0.06,-1.02,0.21,0.02,-0.03,30.32,96726.41
638448,-0.08,-0.05,-1.02,0.32,0.03,-0.21,30.32,96726.57
638486,-0.08,-0.05,-1.02,0.22,0.02,0.13,30.32,96726.57
638527,-0.08,-0.06,-1.02,0.3,0.29,-0.04,30.32,96727.4
638563,-0.08,-0.05,-1.02,0.19,-0.11,0,30.32,96727.23
638601,-0.08,-0.06,-1.02,0.27,0.17,0.1,30.32,96727.23
638639,-0.09,-0.06,-1.01,0.32,0.34,-0.21,30.32,96725.54
638674,-0.08,-0.06,-1.02,-0.13,0.29,0,30.32,96725.54
638710,-0.08,-0.06,-1.02,0.07,0.29,0.05,30.32,96726.38
638749,-0.08,-0.05,-1.02,0.18,0.17,-0.04,30.32,96726.38
638787,-0.08,-0.06,-1.02,0.27,0.05,-0.39,30.32,96727.74
638823,-0.08,-0.05,-1.02,0.3,0.17,-0.07,30.32,96728.72
638864,-0.08,-0.06,-1.02,0.32,-0.14,-0.19,30.32,96728.72
638902,-0.08,-0.06,-1.03,0.32,0.05,-0.19,30.32,96727.9
638940,-0.08,-0.06,-1.02,0.28,-0.06,-0.04,30.32,96727.9
638974,-0.08,-0.06,-1.02,0.24,0.05,0.14,30.32,96728.73
639012,-0.08,-0.06,-1.02,0.16,0,-0.13,30.32,96728.73
639050,-0.08,-0.06,-1.01,0.21,-0.03,0.02,30.32,96726.57
639087,-0.08,-0.06,-1.02,0.06,0.03,0.05,30.32,96726.4
639123,-0.08,-0.05,-1.03,0.39,0.11,0.03,30.32,96726.4
639165,-0.08,-0.06,-1.02,0.27,0.2,-0.23,30.32,96727.07
639202,-0.08,-0.05,-1.02,-0.01,0.25,0,30.32,96727.07
639239,-0.08,-0.05,-1.02,0.13,-0.08,0.23,30.32,96729.89
639276,-0.08,-0.06,-1.02,0.19,-0.24,-0.04,30.32,96729.89
639312,-0.09,-0.05,-1.02,0.07,0.03,-0.13,30.32,96726.24
639350,-0.08,-0.06,-1.02,-0.02,0.08,-0.13,30.32,96725.57
639387,-0.08,-0.05,-1.02,0.09,0.03,0.08,30.32,96725.57
639424,-0.08,-0.06,-1.01,0.09,0.09,-0.1,30.32,96724.91
639461,-0.08,-0.06,-1.02,0.1,-0.03,-0.27,30.32,96724.91
639502,-0.09,-0.05,-1.02,0.09,0.23,-0.18,30.32,96725.91
639541,-0.08,-0.05,-1.02,0.38,-0.15,0.1,30.32,96725.91
639579,-0.08,-0.06,-1.02,0.3,-0.03,0.05,30.32,96725.6
639613,-0.08,-0.05,-1.02,0.28,-0.18,-0.13,30.32,96726.94
639651,-0.08,-0.06,-1.02,0.54,-0.26,0.1,30.32,96726.94
639689,-0.08,-0.05,-1.02,0.19,-0.03,0.16,30.32,96724.75
639726,-0.08,-0.05,-1.01,0.21,-0.09,0.11,30.32,96724.75
639762,-0.08,-0.05,-1.02,0.27,-0.26,-0.06,30.32,96724.41
639804,-0.08,-0.06,-1.02,0.25,0.69,-0.38,30.32,96726.41
639842,-0.08,-0.06,-1.02,0.13,-0.2,0,30.32,96726.41
639878,-0.07,-0.06,-1.03,0.1,-0.04,-0.18,30.33,96725.44
639913,-0.08,-0.05,-1.02,0.38,-0.32,-0.19,30.33,96725.44
639952,-0.09,-0.06,-1.02,0.38,0.08,-0.03,30.32,96727.27
639990,-0.08,-0.06,-1.02,0.27,0.11,-0.23,30.32,96727.27
640027,-0.08,-0.05,-1.02,0.09,0.05,0,30.32,96729.1
640075,-0.08,-0.05,-1.02,0.3,0.31,-0.12,30.33,96727.94
640112,-0.08,-0.06,-1.01,0.24,-0.15,-0.1,30.33,96727.94
640155,-0.08,-0.06,-1.02,0.15,0,0.36,30.33,96726.77
640193,-0.08,-0.06,-1.01,0.32,-0.06,0.17,30.33,96726.77
640228,-0.08,-0.06,-1.02,0.38,-0.43,-0.04,30.33,96725.61
640266,-0.08,-0.06,-1.02,0.33,0.41,0.03,30.33,96726.77
640304,-0.08,-0.05,-1.02,0.13,0.28,-0.09,30.33,96726.77
640340,-0.07,-0.05,-1.02,0.15,0.18,-0.23,30.33,96727.6
640376,-0.08,-0.05,-1.02,0.24,0.35,0.05,30.33,96727.6
640413,-0.08,-0.05,-1.02,0.35,0.37,-0.06,30.32,96728.6
640456,-0.08,-0.06,-1.02,0.13,-0.15,-0.58,30.32,96728.6
640492,-0.08,-0.06,-1.02,0.41,0.25,-0.13,30.32,96726.44
640528,-0.08,-0.06,-1.01,0.16,0.08,0.08,30.33,96726.6
640567,-0.08,-0.06,-1.02,0.28,0.29,-0.01,30.33,96726.6
640605,-0.08,-0.06,-1.02,0.18,-0.12,0.02,30.33,96727.6
640641,-0.08,-0.06,-1.02,0.21,-0.12,-0.38,30.33,96727.6
640676,-0.08,-0.06,-1.02,0.16,-0.17,-0.16,30.33,96727.33
640714,-0.08,-0.06,-1.02,0.38,0.11,0.11,30.33,96727.33
640752,-0.08,-0.05,-1.02,0.18,0.31,0.1,30.33,96728.6
640792,-0.08,-0.06,-1.02,0.3,0.15,-0.04,30.32,96726.27
640830,-0.08,-0.05,-1.02,0.3,0.02,0.11,30.32,96726.27
640869,-0.08,-0.06,-1.01,0.18,-0.03,0.36,30.32,96727.1
640906,-0.08,-0.05,-1.02,0.12,-0.12,0.08,30.32,96727.1
640941,-0.08,-0.06,-1.02,0.24,0.11,-0.21,30.32,96725.57
640979,-0.08,-0.06,-1.02,0.19,0.03,-0.15,30.32,96725.57
641017,-0.08,-0.06,-1.01,0.27,-0.17,0.03,30.33,96726.86
641054,-0.08,-0.05,-1.02,0.21,0.23,-0.06,30.33,96726.67
641090,-0.08,-0.06,-1.02,0.06,0.08,0.11,30.33,96726.67
641132,-0.08,-0.06,-1.02,0.15,-0.2,0.14,30.33,96726.14
641169,-0.08,-0.06,-1.02,0.1,-0.17,0.08,30.33,96726.14
641206,-0.08,-0.06,-1.03,0.39,0.05,-0.06,30.33,96727.97
641243,-0.09,-0.06,-1.02,0.21,0.14,-0.09,30.33,96727.97
641280,-0.08,-0.05,-1.01,0.33,0.17,0.11,30.33,96728.93
641316,-0.08,-0.05,-1.02,0.24,0.05,-0.01,30.33,96729.13
641353,-0.08,-0.06,-1.02,0.01,0.5,-0.29,30.33,96729.13
641392,-0.08,-0.05,-1.01,0.22,-0.18,0.16,30.33,96728.6
641449,-0.08,-0.05,-1.02,0.19,0.12,-0.18,30.33,96726.97
641487,-0.08,-0.05,-1.02,0.27,-0.12,0.1,30.33,96726.97
641526,-0.08,-0.06,-1.02,0.33,0.11,0.08,30.33,96728.5
641563,-0.08,-0.05,-1.02,0.25,0.02,-0.32,30.33,96728.5
641599,-0.08,-0.06,-1.02,0.44,-0.38,-0.01,30.33,96727.97
641638,-0.08,-0.06,-1.02,0.18,0.31,-0.07,30.33,96727.97
641677,-0.08,-0.06,-1.02,0.32,-0.14,0.03,30.33,96727.6
641714,-0.08,-0.06,-1.02,0.07,-0.23,-0.23,30.33,96727.27
641750,-0.08,-0.06,-1.02,0.01,0.05,-0.06,30.33,96727.27
641792,-0.08,-0.06,-1.03,0.24,0.29,-0.09,30.33,96726.44
641829,-0.08,-0.06,-1.02,0.1,0,0.07,30.33,96726.44
641865,-0.08,-0.06,-1.02,0.33,0.11,0.07,30.33,96728.3
641901,-0.08,-0.06,-1.02,0.1,0.14,0.02,30.33,96727.64
641939,-0.08,-0.06,-1.02,0.18,-0.03,-0.16,30.33,96727.27
641977,-0.08,-0.05,-1.02,0.27,0,0.05,30.33,96726.67
642013,-0.08,-0.06,-1.02,0.33,0.02,0.02,30.33,96726.67
642049,-0.08,-0.06,-1.02,0.15,-0.09,0.2,30.33,96727.47
642093,-0.08,-0.06,-1.01,0.12,0.08,-0.03,30.33,96727.47
642129,-0.08,-0.06,-1.02,0.32,0.11,0.08,30.33,96727.47
642165,-0.08,-0.06,-1.02,0.21,-0.04,-0.01,30.33,96727.1
642203,-0.08,-0.06,-1.02,0.15,-0.12,0.13,30.33,96727.1
642242,-0.08,-0.06,-1.02,0.36,0.08,0.05,30.33,96724.28
642279,-0.08,-0.05,-1.02,-0.11,0.06,-0.19,30.33,96724.28
642315,-0.08,-0.06,-1.01,-0.02,0.18,-0.19,30.33,96726.97
642352,-0.08,-0.06,-1.02,0.19,-0.06,-0.03,30.33,96726.97
642390,-0.08,-0.06,-1.02,0.35,-0.24,-0.01,30.33,96729.03
